field,value,n,mode,mode_col,count,pct,overall_pct,delta_vs_overall
city,Lund,1,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,Lund,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Lund,1,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Lund,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Lyon,10,sparse/canonical,mode_sparse_canonical,4,40.0,15.4,24.6
city,Lyon,10,pedagogical/method,mode_pedagogical_method,6,60.0,70.3,-10.3
city,Lyon,10,vernacular/transfer,mode_vernacular_transfer,3,30.0,37.1,-7.1
city,Lyon,10,institutional/authority,mode_institutional_authority,10,100.0,76.6,23.4
city,Lyon,10,composite/apparatus,mode_composite_apparatus,5,50.0,68.5,-18.5
city,Lyon,10,practical/public,mode_practical_public,2,20.0,28.3,-8.3
city,Lyon,10,corrected/updated,mode_corrected_updated,6,60.0,50.3,9.7
city,Lyon,10,humanist/ancient,mode_humanist_ancient,9,90.0,85.0,5.0
city,"Lübeck, Frankfurt",1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,"Lübeck, Frankfurt",1,pedagogical/method,mode_pedagogical_method,0,0.0,70.3,-70.3
city,"Lübeck, Frankfurt",1,vernacular/transfer,mode_vernacular_transfer,1,100.0,37.1,62.9
city,"Lübeck, Frankfurt",1,institutional/authority,mode_institutional_authority,0,0.0,76.6,-76.6
city,"Lübeck, Frankfurt",1,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,"Lübeck, Frankfurt",1,practical/public,mode_practical_public,1,100.0,28.3,71.7
city,"Lübeck, Frankfurt",1,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,"Lübeck, Frankfurt",1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Madrid,2,sparse/canonical,mode_sparse_canonical,1,50.0,15.4,34.6
city,Madrid,2,pedagogical/method,mode_pedagogical_method,1,50.0,70.3,-20.3
city,Madrid,2,vernacular/transfer,mode_vernacular_transfer,2,100.0,37.1,62.9
city,Madrid,2,institutional/authority,mode_institutional_authority,2,100.0,76.6,23.4
city,Madrid,2,composite/apparatus,mode_composite_apparatus,2,100.0,68.5,31.5
city,Madrid,2,practical/public,mode_practical_public,1,50.0,28.3,21.7
city,Madrid,2,corrected/updated,mode_corrected_updated,1,50.0,50.3,-0.3
city,Madrid,2,humanist/ancient,mode_humanist_ancient,2,100.0,85.0,15.0
city,Mainz,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Mainz,1,pedagogical/method,mode_pedagogical_method,1,100.0,70.3,29.7
city,Mainz,1,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Mainz,1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,Mainz,1,composite/apparatus,mode_composite_apparatus,1,100.0,68.5,31.5
city,Mainz,1,practical/public,mode_practical_public,1,100.0,28.3,71.7
city,Mainz,1,corrected/updated,mode_corrected_updated,1,100.0,50.3,49.7
city,Mainz,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Messina,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Messina,1,pedagogical/method,mode_pedagogical_method,1,100.0,70.3,29.7
city,Messina,1,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Messina,1,institutional/authority,mode_institutional_authority,0,0.0,76.6,-76.6
city,Messina,1,composite/apparatus,mode_composite_apparatus,1,100.0,68.5,31.5
city,Messina,1,practical/public,mode_practical_public,1,100.0,28.3,71.7
city,Messina,1,corrected/updated,mode_corrected_updated,1,100.0,50.3,49.7
city,Messina,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Milan,2,sparse/canonical,mode_sparse_canonical,2,100.0,15.4,84.6
city,Milan,2,pedagogical/method,mode_pedagogical_method,0,0.0,70.3,-70.3
city,Milan,2,vernacular/transfer,mode_vernacular_transfer,1,50.0,37.1,12.9
city,Milan,2,institutional/authority,mode_institutional_authority,0,0.0,76.6,-76.6
city,Milan,2,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,Milan,2,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Milan,2,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Milan,2,humanist/ancient,mode_humanist_ancient,2,100.0,85.0,15.0
city,Naples,4,sparse/canonical,mode_sparse_canonical,2,50.0,15.4,34.6
city,Naples,4,pedagogical/method,mode_pedagogical_method,2,50.0,70.3,-20.3
city,Naples,4,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Naples,4,institutional/authority,mode_institutional_authority,1,25.0,76.6,-51.6
city,Naples,4,composite/apparatus,mode_composite_apparatus,1,25.0,68.5,-43.5
city,Naples,4,practical/public,mode_practical_public,1,25.0,28.3,-3.3
city,Naples,4,corrected/updated,mode_corrected_updated,3,75.0,50.3,24.7
city,Naples,4,humanist/ancient,mode_humanist_ancient,4,100.0,85.0,15.0
city,Nuremberg,2,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Nuremberg,2,pedagogical/method,mode_pedagogical_method,2,100.0,70.3,29.7
city,Nuremberg,2,vernacular/transfer,mode_vernacular_transfer,1,50.0,37.1,12.9
city,Nuremberg,2,institutional/authority,mode_institutional_authority,2,100.0,76.6,23.4
city,Nuremberg,2,composite/apparatus,mode_composite_apparatus,2,100.0,68.5,31.5
city,Nuremberg,2,practical/public,mode_practical_public,1,50.0,28.3,21.7
city,Nuremberg,2,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Nuremberg,2,humanist/ancient,mode_humanist_ancient,2,100.0,85.0,15.0
city,Osnabrück,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Osnabrück,1,pedagogical/method,mode_pedagogical_method,1,100.0,70.3,29.7
city,Osnabrück,1,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Osnabrück,1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,Osnabrück,1,composite/apparatus,mode_composite_apparatus,1,100.0,68.5,31.5
city,Osnabrück,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Osnabrück,1,corrected/updated,mode_corrected_updated,1,100.0,50.3,49.7
city,Osnabrück,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Oxford,4,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Oxford,4,pedagogical/method,mode_pedagogical_method,4,100.0,70.3,29.7
city,Oxford,4,vernacular/transfer,mode_vernacular_transfer,3,75.0,37.1,37.9
city,Oxford,4,institutional/authority,mode_institutional_authority,4,100.0,76.6,23.4
city,Oxford,4,composite/apparatus,mode_composite_apparatus,3,75.0,68.5,6.5
city,Oxford,4,practical/public,mode_practical_public,2,50.0,28.3,21.7
city,Oxford,4,corrected/updated,mode_corrected_updated,4,100.0,50.3,49.7
city,Oxford,4,humanist/ancient,mode_humanist_ancient,4,100.0,85.0,15.0
city,"Oxford, London",1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,"Oxford, London",1,pedagogical/method,mode_pedagogical_method,1,100.0,70.3,29.7
city,"Oxford, London",1,vernacular/transfer,mode_vernacular_transfer,1,100.0,37.1,62.9
city,"Oxford, London",1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,"Oxford, London",1,composite/apparatus,mode_composite_apparatus,1,100.0,68.5,31.5
city,"Oxford, London",1,practical/public,mode_practical_public,1,100.0,28.3,71.7
city,"Oxford, London",1,corrected/updated,mode_corrected_updated,1,100.0,50.3,49.7
city,"Oxford, London",1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Padua,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Padua,1,pedagogical/method,mode_pedagogical_method,1,100.0,70.3,29.7
city,Padua,1,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Padua,1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,Padua,1,composite/apparatus,mode_composite_apparatus,1,100.0,68.5,31.5
city,Padua,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Padua,1,corrected/updated,mode_corrected_updated,1,100.0,50.3,49.7
city,Padua,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Paris,69,sparse/canonical,mode_sparse_canonical,4,5.8,15.4,-9.6
city,Paris,69,pedagogical/method,mode_pedagogical_method,49,71.0,70.3,0.7
city,Paris,69,vernacular/transfer,mode_vernacular_transfer,24,34.8,37.1,-2.3
city,Paris,69,institutional/authority,mode_institutional_authority,55,79.7,76.6,3.1
city,Paris,69,composite/apparatus,mode_composite_apparatus,50,72.5,68.5,3.9
city,Paris,69,practical/public,mode_practical_public,21,30.4,28.3,2.1
city,Paris,69,corrected/updated,mode_corrected_updated,33,47.8,50.3,-2.5
city,Paris,69,humanist/ancient,mode_humanist_ancient,58,84.1,85.0,-0.9
city,Pesaro,2,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Pesaro,2,pedagogical/method,mode_pedagogical_method,2,100.0,70.3,29.7
city,Pesaro,2,vernacular/transfer,mode_vernacular_transfer,2,100.0,37.1,62.9
city,Pesaro,2,institutional/authority,mode_institutional_authority,2,100.0,76.6,23.4
city,Pesaro,2,composite/apparatus,mode_composite_apparatus,2,100.0,68.5,31.5
city,Pesaro,2,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Pesaro,2,corrected/updated,mode_corrected_updated,2,100.0,50.3,49.7
city,Pesaro,2,humanist/ancient,mode_humanist_ancient,2,100.0,85.0,15.0
city,Rome,14,sparse/canonical,mode_sparse_canonical,3,21.4,15.4,6.0
city,Rome,14,pedagogical/method,mode_pedagogical_method,10,71.4,70.3,1.1
city,Rome,14,vernacular/transfer,mode_vernacular_transfer,4,28.6,37.1,-8.5
city,Rome,14,institutional/authority,mode_institutional_authority,11,78.6,76.6,2.0
city,Rome,14,composite/apparatus,mode_composite_apparatus,9,64.3,68.5,-4.2
city,Rome,14,practical/public,mode_practical_public,5,35.7,28.3,7.4
city,Rome,14,corrected/updated,mode_corrected_updated,9,64.3,50.3,13.9
city,Rome,14,humanist/ancient,mode_humanist_ancient,12,85.7,85.0,0.7
city,Rotterdam,4,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Rotterdam,4,pedagogical/method,mode_pedagogical_method,4,100.0,70.3,29.7
city,Rotterdam,4,vernacular/transfer,mode_vernacular_transfer,1,25.0,37.1,-12.1
city,Rotterdam,4,institutional/authority,mode_institutional_authority,4,100.0,76.6,23.4
city,Rotterdam,4,composite/apparatus,mode_composite_apparatus,4,100.0,68.5,31.5
city,Rotterdam,4,practical/public,mode_practical_public,4,100.0,28.3,71.7
city,Rotterdam,4,corrected/updated,mode_corrected_updated,4,100.0,50.3,49.7
city,Rotterdam,4,humanist/ancient,mode_humanist_ancient,4,100.0,85.0,15.0
city,Rouen,2,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Rouen,2,pedagogical/method,mode_pedagogical_method,2,100.0,70.3,29.7
city,Rouen,2,vernacular/transfer,mode_vernacular_transfer,2,100.0,37.1,62.9
city,Rouen,2,institutional/authority,mode_institutional_authority,2,100.0,76.6,23.4
city,Rouen,2,composite/apparatus,mode_composite_apparatus,2,100.0,68.5,31.5
city,Rouen,2,practical/public,mode_practical_public,1,50.0,28.3,21.7
city,Rouen,2,corrected/updated,mode_corrected_updated,2,100.0,50.3,49.7
city,Rouen,2,humanist/ancient,mode_humanist_ancient,2,100.0,85.0,15.0
city,"Rouen, Paris",3,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,"Rouen, Paris",3,pedagogical/method,mode_pedagogical_method,3,100.0,70.3,29.7
city,"Rouen, Paris",3,vernacular/transfer,mode_vernacular_transfer,2,66.7,37.1,29.6
city,"Rouen, Paris",3,institutional/authority,mode_institutional_authority,3,100.0,76.6,23.4
city,"Rouen, Paris",3,composite/apparatus,mode_composite_apparatus,3,100.0,68.5,31.5
city,"Rouen, Paris",3,practical/public,mode_practical_public,1,33.3,28.3,5.0
city,"Rouen, Paris",3,corrected/updated,mode_corrected_updated,2,66.7,50.3,16.3
city,"Rouen, Paris",3,humanist/ancient,mode_humanist_ancient,3,100.0,85.0,15.0
city,Seville,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Seville,1,pedagogical/method,mode_pedagogical_method,0,0.0,70.3,-70.3
city,Seville,1,vernacular/transfer,mode_vernacular_transfer,1,100.0,37.1,62.9
city,Seville,1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,Seville,1,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,Seville,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Seville,1,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Seville,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Siena,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Siena,1,pedagogical/method,mode_pedagogical_method,1,100.0,70.3,29.7
city,Siena,1,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Siena,1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,Siena,1,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,Siena,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Siena,1,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Siena,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Strasbourg,13,sparse/canonical,mode_sparse_canonical,4,30.8,15.4,15.4
city,Strasbourg,13,pedagogical/method,mode_pedagogical_method,8,61.5,70.3,-8.7
city,Strasbourg,13,vernacular/transfer,mode_vernacular_transfer,8,61.5,37.1,24.5
city,Strasbourg,13,institutional/authority,mode_institutional_authority,7,53.8,76.6,-22.7
city,Strasbourg,13,composite/apparatus,mode_composite_apparatus,9,69.2,68.5,0.7
city,Strasbourg,13,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Strasbourg,13,corrected/updated,mode_corrected_updated,6,46.2,50.3,-4.2
city,Strasbourg,13,humanist/ancient,mode_humanist_ancient,12,92.3,85.0,7.3
city,The Hague,2,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,The Hague,2,pedagogical/method,mode_pedagogical_method,1,50.0,70.3,-20.3
city,The Hague,2,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,The Hague,2,institutional/authority,mode_institutional_authority,0,0.0,76.6,-76.6
city,The Hague,2,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,The Hague,2,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,The Hague,2,corrected/updated,mode_corrected_updated,2,100.0,50.3,49.7
city,The Hague,2,humanist/ancient,mode_humanist_ancient,1,50.0,85.0,-35.0
city,Uppsala,3,sparse/canonical,mode_sparse_canonical,2,66.7,15.4,51.3
city,Uppsala,3,pedagogical/method,mode_pedagogical_method,2,66.7,70.3,-3.6
city,Uppsala,3,vernacular/transfer,mode_vernacular_transfer,1,33.3,37.1,-3.7
city,Uppsala,3,institutional/authority,mode_institutional_authority,1,33.3,76.6,-43.2
city,Uppsala,3,composite/apparatus,mode_composite_apparatus,1,33.3,68.5,-35.2
city,Uppsala,3,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Uppsala,3,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Uppsala,3,humanist/ancient,mode_humanist_ancient,3,100.0,85.0,15.0
city,Urbino,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Urbino,1,pedagogical/method,mode_pedagogical_method,1,100.0,70.3,29.7
city,Urbino,1,vernacular/transfer,mode_vernacular_transfer,1,100.0,37.1,62.9
city,Urbino,1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,Urbino,1,composite/apparatus,mode_composite_apparatus,1,100.0,68.5,31.5
city,Urbino,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Urbino,1,corrected/updated,mode_corrected_updated,1,100.0,50.3,49.7
city,Urbino,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Utrecht,1,sparse/canonical,mode_sparse_canonical,1,100.0,15.4,84.6
city,Utrecht,1,pedagogical/method,mode_pedagogical_method,0,0.0,70.3,-70.3
city,Utrecht,1,vernacular/transfer,mode_vernacular_transfer,1,100.0,37.1,62.9
city,Utrecht,1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,Utrecht,1,composite/apparatus,mode_composite_apparatus,1,100.0,68.5,31.5
city,Utrecht,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Utrecht,1,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Utrecht,1,humanist/ancient,mode_humanist_ancient,1,100.0,85.0,15.0
city,Venice,13,sparse/canonical,mode_sparse_canonical,3,23.1,15.4,7.7
city,Venice,13,pedagogical/method,mode_pedagogical_method,5,38.5,70.3,-31.8
city,Venice,13,vernacular/transfer,mode_vernacular_transfer,3,23.1,37.1,-14.0
city,Venice,13,institutional/authority,mode_institutional_authority,6,46.2,76.6,-30.4
city,Venice,13,composite/apparatus,mode_composite_apparatus,10,76.9,68.5,8.4
city,Venice,13,practical/public,mode_practical_public,3,23.1,28.3,-5.2
city,Venice,13,corrected/updated,mode_corrected_updated,6,46.2,50.3,-4.2
city,Venice,13,humanist/ancient,mode_humanist_ancient,9,69.2,85.0,-15.7
city,Vicenza,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Vicenza,1,pedagogical/method,mode_pedagogical_method,0,0.0,70.3,-70.3
city,Vicenza,1,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Vicenza,1,institutional/authority,mode_institutional_authority,0,0.0,76.6,-76.6
city,Vicenza,1,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,Vicenza,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Vicenza,1,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Vicenza,1,humanist/ancient,mode_humanist_ancient,0,0.0,85.0,-85.0
city,Vienna,2,sparse/canonical,mode_sparse_canonical,1,50.0,15.4,34.6
city,Vienna,2,pedagogical/method,mode_pedagogical_method,0,0.0,70.3,-70.3
city,Vienna,2,vernacular/transfer,mode_vernacular_transfer,1,50.0,37.1,12.9
city,Vienna,2,institutional/authority,mode_institutional_authority,1,50.0,76.6,-26.6
city,Vienna,2,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,Vienna,2,practical/public,mode_practical_public,1,50.0,28.3,21.7
city,Vienna,2,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Vienna,2,humanist/ancient,mode_humanist_ancient,1,50.0,85.0,-35.0
city,Wittenberg,3,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Wittenberg,3,pedagogical/method,mode_pedagogical_method,3,100.0,70.3,29.7
city,Wittenberg,3,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Wittenberg,3,institutional/authority,mode_institutional_authority,3,100.0,76.6,23.4
city,Wittenberg,3,composite/apparatus,mode_composite_apparatus,1,33.3,68.5,-35.2
city,Wittenberg,3,practical/public,mode_practical_public,2,66.7,28.3,38.3
city,Wittenberg,3,corrected/updated,mode_corrected_updated,2,66.7,50.3,16.3
city,Wittenberg,3,humanist/ancient,mode_humanist_ancient,3,100.0,85.0,15.0
city,Würzburg,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,Würzburg,1,pedagogical/method,mode_pedagogical_method,1,100.0,70.3,29.7
city,Würzburg,1,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,Würzburg,1,institutional/authority,mode_institutional_authority,1,100.0,76.6,23.4
city,Würzburg,1,composite/apparatus,mode_composite_apparatus,1,100.0,68.5,31.5
city,Würzburg,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,Würzburg,1,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,Würzburg,1,humanist/ancient,mode_humanist_ancient,0,0.0,85.0,-85.0
city,missing/unknown,1,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
city,missing/unknown,1,pedagogical/method,mode_pedagogical_method,0,0.0,70.3,-70.3
city,missing/unknown,1,vernacular/transfer,mode_vernacular_transfer,0,0.0,37.1,-37.1
city,missing/unknown,1,institutional/authority,mode_institutional_authority,0,0.0,76.6,-76.6
city,missing/unknown,1,composite/apparatus,mode_composite_apparatus,0,0.0,68.5,-68.5
city,missing/unknown,1,practical/public,mode_practical_public,0,0.0,28.3,-28.3
city,missing/unknown,1,corrected/updated,mode_corrected_updated,0,0.0,50.3,-50.3
city,missing/unknown,1,humanist/ancient,mode_humanist_ancient,0,0.0,85.0,-85.0
metadata_has_additional_content,False,231,sparse/canonical,mode_sparse_canonical,38,16.5,15.4,1.1
metadata_has_additional_content,False,231,pedagogical/method,mode_pedagogical_method,162,70.1,70.3,-0.1
metadata_has_additional_content,False,231,vernacular/transfer,mode_vernacular_transfer,80,34.6,37.1,-2.4
metadata_has_additional_content,False,231,institutional/authority,mode_institutional_authority,177,76.6,76.6,0.0
metadata_has_additional_content,False,231,composite/apparatus,mode_composite_apparatus,141,61.0,68.5,-7.5
metadata_has_additional_content,False,231,practical/public,mode_practical_public,72,31.2,28.3,2.8
metadata_has_additional_content,False,231,corrected/updated,mode_corrected_updated,111,48.1,50.3,-2.3
metadata_has_additional_content,False,231,humanist/ancient,mode_humanist_ancient,197,85.3,85.0,0.3
metadata_has_additional_content,True,55,sparse/canonical,mode_sparse_canonical,6,10.9,15.4,-4.5
metadata_has_additional_content,True,55,pedagogical/method,mode_pedagogical_method,39,70.9,70.3,0.6
metadata_has_additional_content,True,55,vernacular/transfer,mode_vernacular_transfer,26,47.3,37.1,10.2
metadata_has_additional_content,True,55,institutional/authority,mode_institutional_authority,42,76.4,76.6,-0.2
metadata_has_additional_content,True,55,composite/apparatus,mode_composite_apparatus,55,100.0,68.5,31.5
metadata_has_additional_content,True,55,practical/public,mode_practical_public,9,16.4,28.3,-12.0
metadata_has_additional_content,True,55,corrected/updated,mode_corrected_updated,33,60.0,50.3,9.7
metadata_has_additional_content,True,55,humanist/ancient,mode_humanist_ancient,46,83.6,85.0,-1.3
metadata_additional_data,False,266,sparse/canonical,mode_sparse_canonical,44,16.5,15.4,1.2
metadata_additional_data,False,266,pedagogical/method,mode_pedagogical_method,182,68.4,70.3,-1.9
metadata_additional_data,False,266,vernacular/transfer,mode_vernacular_transfer,97,36.5,37.1,-0.6
metadata_additional_data,False,266,institutional/authority,mode_institutional_authority,202,75.9,76.6,-0.6
metadata_additional_data,False,266,composite/apparatus,mode_composite_apparatus,176,66.2,68.5,-2.4
metadata_additional_data,False,266,practical/public,mode_practical_public,77,28.9,28.3,0.6
metadata_additional_data,False,266,corrected/updated,mode_corrected_updated,131,49.2,50.3,-1.1
metadata_additional_data,False,266,humanist/ancient,mode_humanist_ancient,226,85.0,85.0,-0.0
metadata_additional_data,True,20,sparse/canonical,mode_sparse_canonical,0,0.0,15.4,-15.4
metadata_additional_data,True,20,pedagogical/method,mode_pedagogical_method,19,95.0,70.3,24.7
metadata_additional_data,True,20,vernacular/transfer,mode_vernacular_transfer,9,45.0,37.1,7.9
metadata_additional_data,True,20,institutional/authority,mode_institutional_authority,17,85.0,76.6,8.4
metadata_additional_data,True,20,composite/apparatus,mode_composite_apparatus,20,100.0,68.5,31.5
metadata_additional_data,True,20,practical/public,mode_practical_public,4,20.0,28.3,-8.3
metadata_additional_data,True,20,corrected/updated,mode_corrected_updated,13,65.0,50.3,14.7
metadata_additional_data,True,20,humanist/ancient,mode_humanist_ancient,17,85.0,85.0,0.0
metadata_additional_archimedes,False,286,sparse/canonical,mode_sparse_canonical,44,15.4,15.4,0.0
metadata_additional_archimedes,False,286,pedagogical/method,mode_pedagogical_method,201,70.3,70.3,0.0
metadata_additional_archimedes,False,286,vernacular/transfer,mode_vernacular_transfer,106,37.1,37.1,0.0
metadata_additional_archimedes,False,286,institutional/authority,mode_institutional_authority,219,76.6,76.6,0.0
metadata_additional_archimedes,False,286,composite/apparatus,mode_composite_apparatus,196,68.5,68.5,0.0
metadata_additional_archimedes,False,286,practical/public,mode_practical_public,81,28.3,28.3,0.0
metadata_additional_archimedes,False,286,corrected/updated,mode_corrected_updated,144,50.3,50.3,0.0
metadata_additional_archimedes,False,286,humanist/ancient,mode_humanist_ancient,243,85.0,85.0,0.0
metadata_additional_optics_catoptrics,False,272,sparse/canonical,mode_sparse_canonical,40,14.7,15.4,-0.7
metadata_additional_optics_catoptrics,False,272,pedagogical/method,mode_pedagogical_method,192,70.6,70.3,0.3
metadata_additional_optics_catoptrics,False,272,vernacular/transfer,mode_vernacular_transfer,96,35.3,37.1,-1.8
metadata_additional_optics_catoptrics,False,272,institutional/authority,mode_institutional_authority,210,77.2,76.6,0.6
metadata_additional_optics_catoptrics,False,272,composite/apparatus,mode_composite_apparatus,182,66.9,68.5,-1.6
metadata_additional_optics_catoptrics,False,272,practical/public,mode_practical_public,80,29.4,28.3,1.1
metadata_additional_optics_catoptrics,False,272,corrected/updated,mode_corrected_updated,137,50.4,50.3,0.0
metadata_additional_optics_catoptrics,False,272,humanist/ancient,mode_humanist_ancient,229,84.2,85.0,-0.8
metadata_additional_optics_catoptrics,True,14,sparse/canonical,mode_sparse_canonical,4,28.6,15.4,13.2
metadata_additional_optics_catoptrics,True,14,pedagogical/method,mode_pedagogical_method,9,64.3,70.3,-6.0
metadata_additional_optics_catoptrics,True,14,vernacular/transfer,mode_vernacular_transfer,10,71.4,37.1,34.4
metadata_additional_optics_catoptrics,True,14,institutional/authority,mode_institutional_authority,9,64.3,76.6,-12.3
metadata_additional_optics_catoptrics,True,14,composite/apparatus,mode_composite_apparatus,14,100.0,68.5,31.5
metadata_additional_optics_catoptrics,True,14,practical/public,mode_practical_public,1,7.1,28.3,-21.2
metadata_additional_optics_catoptrics,True,14,corrected/updated,mode_corrected_updated,7,50.0,50.3,-0.3
metadata_additional_optics_catoptrics,True,14,humanist/ancient,mode_humanist_ancient,14,100.0,85.0,15.0
metadata_additional_music_harmonics,False,277,sparse/canonical,mode_sparse_canonical,42,15.2,15.4,-0.2
metadata_additional_music_harmonics,False,277,pedagogical/method,mode_pedagogical_method,198,71.5,70.3,1.2
metadata_additional_music_harmonics,False,277,vernacular/transfer,mode_vernacular_transfer,102,36.8,37.1,-0.2
metadata_additional_music_harmonics,False,277,institutional/authority,mode_institutional_authority,214,77.3,76.6,0.7
metadata_additional_music_harmonics,False,277,composite/apparatus,mode_composite_apparatus,187,67.5,68.5,-1.0
metadata_additional_music_harmonics,False,277,practical/public,mode_practical_public,81,29.2,28.3,0.9
metadata_additional_music_harmonics,False,277,corrected/updated,mode_corrected_updated,139,50.2,50.3,-0.2
metadata_additional_music_harmonics,False,277,humanist/ancient,mode_humanist_ancient,238,85.9,85.0,1.0
metadata_additional_music_harmonics,True,9,sparse/canonical,mode_sparse_canonical,2,22.2,15.4,6.8
metadata_additional_music_harmonics,True,9,pedagogical/method,mode_pedagogical_method,3,33.3,70.3,-36.9
metadata_additional_music_harmonics,True,9,vernacular/transfer,mode_vernacular_transfer,4,44.4,37.1,7.4
metadata_additional_music_harmonics,True,9,institutional/authority,mode_institutional_authority,5,55.6,76.6,-21.0
