edition_id,feature_id,feature_name,source_id,source_revision,source_name,value,properties
Lyon_1672,enriched_with,Enriched With,exec_8rrxgx,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Lyon_1672,institutions,Institutions,exec_8rrxgx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,Compagnie de IESVS,
Lyon_1672,origin_language,Explicit Language References,exec_8rrxgx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Lyon_1672,printing_privilege,Publishing Privileges,exec_8rrxgx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Lyon_1672,references_to_euclid,Euclid References,exec_8rrxgx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,DEVCLIDE,
Lyon_1674,date_in_imprint,Date in Imprint,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,M. DC. LXXIV,
Lyon_1674,location_in_imprint,Place in Imprint,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,,
Lyon_1674,publisher_in_imprint,Publisher in Imprint,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Ex Oicina ANISSONIANA,
Lyon_1674,action_verbs,Verbs,exec_4coe2l,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,COMPLECTENS,
Lyon_1674,action_verbs,Verbs,exec_4coe2l,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,PRODIT,
Lyon_1674,audience,Intended Audience,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Lyon_1674,base_content,Base Content,exec_4coe2l,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,"EV-
CLIDIS LIBROS OCTO",
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,ARITHMETICAM,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Theodosij sphærica,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Trigonometriam,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Geometriam practicam,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Mechanicam,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Staticam,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Geographiam vniuersalem,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Tractatum de Magnete,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Architecturam Ciuilem,
Lyon_1674,bound_with,Bound With - Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Artem tignariam,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,ARITHMETICAM,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Theodosij sphærica,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Trigonometriam,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Geometriam practicam,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Mechanicam,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Staticam,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Geographiam vniuersalem,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Tractatum de Magnete,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Architecturam Ciuilem,
Lyon_1674,bound_with_minimal,Bound With - Minimal,exec_4coe2l,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Artem tignariam,
Lyon_1674,content_description,Base Content Description,exec_4coe2l,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,,
Lyon_1674,dedicatee_name,Dedication,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Lyon_1674,description_of_euclid,Euclid Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Lyon_1674,destination_language,Destination Language,exec_4coe2l,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Lyon_1674,edition_details,Edition Statement,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,TOMVS PRIMVS,
Lyon_1674,editor_description,Adapter Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,R. P,
Lyon_1674,editor_description,Adapter Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,CAMBERIENSIS,
Lyon_1674,editor_description,Adapter Description,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,È SOCIETATE IESV,
Lyon_1674,editor_name,Adapter Attribution,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,CLAVDII FRANCISCI MILLIET DECHALES,
Lyon_1674,educational_authorities_references,Other Educational Authorities,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Lyon_1674,elements_designation,Elements Designation,exec_4coe2l,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,"EV-
CLIDIS LIBROS OCTO",
Lyon_1674,enriched_with,Enriched With,exec_4coe2l,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Lyon_1674,institutions,Institutions,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,SOCIETATE IESV,
Lyon_1674,origin_language,Explicit Language References,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Lyon_1674,printing_privilege,Publishing Privileges,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Lyon_1674,references_to_euclid,Euclid References,exec_4coe2l,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,"EV-
CLIDIS",
Lyon_1675,date_in_imprint,Date in Imprint,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,M. DC. LXXV,
Lyon_1675,location_in_imprint,Place in Imprint,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,LVGDVNI,
Lyon_1675,location_in_imprint,Place in Imprint,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,vico Mercatorio sub signo Victoriæ,
Lyon_1675,publisher_in_imprint,Publisher in Imprint,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,VIDVÆ BENEDICTI CORAL,
Lyon_1675,action_verbs,Verbs,exec_n4pn4y,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,accommodati,
Lyon_1675,audience,Intended Audience,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Lyon_1675,base_content,Base Content,exec_n4pn4y,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,ELEMENTORUM EUCLIDIS LIBRI OCTO,
Lyon_1675,bound_with,Bound With - Description,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,,
Lyon_1675,bound_with_minimal,Bound With - Minimal,exec_n4pn4y,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,,
Lyon_1675,content_description,Base Content Description,exec_n4pn4y,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,,
Lyon_1675,dedicatee_name,Dedication,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Lyon_1675,description_of_euclid,Euclid Description,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Lyon_1675,destination_language,Destination Language,exec_n4pn4y,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Lyon_1675,edition_details,Edition Statement,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,TERTIA EDITIO,
Lyon_1675,edition_details,Edition Statement,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,Cæteris facilior & correctior,
Lyon_1675,editor_description,Adapter Description,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,"Camberiensi, Societ. JESU",
Lyon_1675,editor_name,Adapter Attribution,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,P. CLAVDIO FRANCISCO MIL-LIET DECHALES,
Lyon_1675,educational_authorities_references,Other Educational Authorities,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Lyon_1675,elements_designation,Elements Designation,exec_n4pn4y,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,ELEMENTORUM EUCLIDIS LIBRI OCTO,
Lyon_1675,enriched_with,Enriched With,exec_n4pn4y,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Lyon_1675,institutions,Institutions,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,Societ. JESU,
Lyon_1675,origin_language,Explicit Language References,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Lyon_1675,printing_privilege,Publishing Privileges,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Lyon_1675,references_to_euclid,Euclid References,exec_n4pn4y,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EUCLIDIS,
Lyon_1690,date_in_imprint,Date in Imprint,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,M. DC. LXXXX,
Lyon_1690,location_in_imprint,Place in Imprint,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,LUGDUNI,
Lyon_1690,location_in_imprint,Place in Imprint,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,Apud ANISSONIOS,
Lyon_1690,publisher_in_imprint,Publisher in Imprint,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,JOAN. POSUEL & CLAUD. RIGAUD,
Lyon_1690,action_verbs,Verbs,exec_i324vh,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,COMPLECTENS,
Lyon_1690,action_verbs,Verbs,exec_i324vh,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,aucta,
Lyon_1690,action_verbs,Verbs,exec_i324vh,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,emen-data,
Lyon_1690,audience,Intended Audience,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Lyon_1690,base_content,Base Content,exec_i324vh,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,Euclidis Libros XIV,
Lyon_1690,bound_with,Bound With - Description,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Theodosii sphærica,
Lyon_1690,bound_with,Bound With - Description,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Sectiones Conicas,
Lyon_1690,bound_with,Bound With - Description,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Arith-meticam,
Lyon_1690,bound_with,Bound With - Description,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Trigonometriam,
Lyon_1690,bound_with,Bound With - Description,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,Algebram,
Lyon_1690,bound_with,Bound With - Description,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,refutationem Hyptheseon Cartesianarum,
Lyon_1690,bound_with_minimal,Bound With - Minimal,exec_i324vh,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Theodosii sphærica,
Lyon_1690,bound_with_minimal,Bound With - Minimal,exec_i324vh,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Sectiones Conicas,
Lyon_1690,bound_with_minimal,Bound With - Minimal,exec_i324vh,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Arith-meticam,
Lyon_1690,bound_with_minimal,Bound With - Minimal,exec_i324vh,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Trigonometriam,
Lyon_1690,bound_with_minimal,Bound With - Minimal,exec_i324vh,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,Algebram,
Lyon_1690,bound_with_minimal,Bound With - Minimal,exec_i324vh,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,refutationem Hyptheseon Cartesianarum,
Lyon_1690,content_description,Base Content Description,exec_i324vh,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,,
Lyon_1690,dedicatee_name,Dedication,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Lyon_1690,description_of_euclid,Euclid Description,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Lyon_1690,destination_language,Destination Language,exec_i324vh,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Lyon_1690,edition_details,Edition Statement,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,Editio altera ex Manuscriptis Authoris aucta & emen-data,
Lyon_1690,edition_details,Edition Statement,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,operâ & studio R.P. AMATI VARCIN ejusdem Societatis,
Lyon_1690,editor_description,Adapter Description,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,CAMBERENSIS È SOCIETATE JESU CURSUS SEU MUNDUS MATHEMATICUS,
Lyon_1690,editor_name,Adapter Attribution,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,R. P. CLAUDII FRANCISCI MILLIET DECHALES,
Lyon_1690,educational_authorities_references,Other Educational Authorities,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Lyon_1690,elements_designation,Elements Designation,exec_i324vh,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,Euclidis Libros XIV,
Lyon_1690,enriched_with,Enriched With,exec_i324vh,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Lyon_1690,institutions,Institutions,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,SOCIETATE JESU,
Lyon_1690,origin_language,Explicit Language References,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Lyon_1690,printing_privilege,Publishing Privileges,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Lyon_1690,references_to_euclid,Euclid References,exec_i324vh,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,Euclidis,
Lübeck_and_Frankfurt_1699,date_in_imprint,Date in Imprint,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,1699,
Lübeck_and_Frankfurt_1699,location_in_imprint,Place in Imprint,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,Lübeck,
Lübeck_and_Frankfurt_1699,location_in_imprint,Place in Imprint,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,Franckfurt,
Lübeck_and_Frankfurt_1699,publisher_in_imprint,Publisher in Imprint,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Johann Wiedemeyers,
Lübeck_and_Frankfurt_1699,action_verbs,Verbs,exec_swds7x,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,eingerichtet,
Lübeck_and_Frankfurt_1699,action_verbs,Verbs,exec_swds7x,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,bewiesen,
Lübeck_and_Frankfurt_1699,audience,Intended Audience,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,"Allen Generalen, Ingeniern, Natur-und Warheit-Kündigern, Bau-Meistern, Künstlern und Handwerckern",
Lübeck_and_Frankfurt_1699,base_content,Base Content,exec_swds7x,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,Acht Bücher Von Denen An-fängen Der Meß-Künst,
Lübeck_and_Frankfurt_1699,bound_with,Bound With - Description,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,,
Lübeck_and_Frankfurt_1699,bound_with_minimal,Bound With - Minimal,exec_swds7x,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,,
Lübeck_and_Frankfurt_1699,content_description,Base Content Description,exec_swds7x,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,Der Meß-Künst,
Lübeck_and_Frankfurt_1699,dedicatee_name,Dedication,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Lübeck_and_Frankfurt_1699,description_of_euclid,Euclid Description,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,Teutsch-Redender Euclides,
Lübeck_and_Frankfurt_1699,destination_language,Destination Language,exec_swds7x,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,Teutscher,
Lübeck_and_Frankfurt_1699,edition_details,Edition Statement,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,,
Lübeck_and_Frankfurt_1699,editor_description,Adapter Description,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,,
Lübeck_and_Frankfurt_1699,editor_name,Adapter Attribution,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,A. E. B. V. P,
Lübeck_and_Frankfurt_1699,educational_authorities_references,Other Educational Authorities,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Lübeck_and_Frankfurt_1699,elements_designation,Elements Designation,exec_swds7x,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,Acht Bücher Von Denen An-fängen Der Meß-Künst,
Lübeck_and_Frankfurt_1699,enriched_with,Enriched With,exec_swds7x,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Lübeck_and_Frankfurt_1699,institutions,Institutions,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,,
Lübeck_and_Frankfurt_1699,origin_language,Explicit Language References,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Lübeck_and_Frankfurt_1699,printing_privilege,Publishing Privileges,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Lübeck_and_Frankfurt_1699,references_to_euclid,Euclid References,exec_swds7x,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,Euclides,
Madrid_1665,action_verbs,Verbs,exec_d09bj4,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,traduci-dos,
Madrid_1665,action_verbs,Verbs,exec_d09bj4,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,aprobadas,
Madrid_1665,action_verbs,Verbs,exec_d09bj4,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,Confirmadas,
Madrid_1665,action_verbs,Verbs,exec_d09bj4,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,COMPVESTO,
Madrid_1665,audience,Intended Audience,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Madrid_1665,base_content,Base Content,exec_d09bj4,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,QVINTO Y SEPTIMO libros de Euclides,
Madrid_1665,bound_with,Bound With - Description,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,LAS MEDIDAS DIFICILES DE Bouedas,
Madrid_1665,bound_with,Bound With - Description,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,las superficies y pies cubicos de Pichinas,
Madrid_1665,bound_with,Bound With - Description,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,LAS ORDENAN-ZAS DE La Imperial Ciudad de Toledo,
Madrid_1665,bound_with_minimal,Bound With - Minimal,exec_d09bj4,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,LAS MEDIDAS DIFICILES DE Bouedas,
Madrid_1665,bound_with_minimal,Bound With - Minimal,exec_d09bj4,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,las superficies y pies cubicos de Pichinas,
Madrid_1665,bound_with_minimal,Bound With - Minimal,exec_d09bj4,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,LAS ORDENAN-ZAS DE La Imperial Ciudad de Toledo,
Madrid_1665,content_description,Base Content Description,exec_d09bj4,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,,
Madrid_1665,dedicatee_name,Dedication,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,MI REDEMPTOR IESV CHRISTO,
Madrid_1665,description_of_euclid,Euclid Description,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Madrid_1665,destination_language,Destination Language,exec_d09bj4,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,Romance,
Madrid_1665,edition_details,Edition Statement,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,traduci-dos de latín en Romance,
Madrid_1665,editor_description,Adapter Description,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,DE SAN Nicolas Augustino descalzo Architecto y Maestro de obras natural de la muy noble y coronada Villa de Madrid,
Madrid_1665,editor_name,Adapter Attribution,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,P F. LAVRENCIO,
Madrid_1665,educational_authorities_references,Other Educational Authorities,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,Bouedas,
Madrid_1665,educational_authorities_references,Other Educational Authorities,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,Pichinas,
Madrid_1665,elements_designation,Elements Designation,exec_d09bj4,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,QVINTO Y SEPTIMO libros de Euclides,
Madrid_1665,enriched_with,Enriched With,exec_d09bj4,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Madrid_1665,institutions,Institutions,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,La Imperial Ciudad de Toledo,
Madrid_1665,institutions,Institutions,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,Villa de Madrid,
Madrid_1665,institutions,Institutions,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,San Nicolas,
Madrid_1665,origin_language,Explicit Language References,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,latín,
Madrid_1665,printing_privilege,Publishing Privileges,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,aprobadas y Confirmadas por la Cesarea Magd. del Sr Emperador Carlos V,
Madrid_1665,references_to_euclid,Euclid References,exec_d09bj4,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,Euclides,
Milan_1671,date_in_imprint,Date in Imprint,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,1671,
Milan_1671,location_in_imprint,Place in Imprint,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,MILANO,
Milan_1671,publisher_in_imprint,Publisher in Imprint,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Nella Stampa di Lodouico Monza,
Milan_1671,action_verbs,Verbs,exec_tuxutg,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,TRATTI,
Milan_1671,audience,Intended Audience,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Milan_1671,base_content,Base Content,exec_tuxutg,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,I PRIMI SEI LIBRI D’EVCLIDE,
Milan_1671,bound_with,Bound With - Description,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,,
Milan_1671,bound_with_minimal,Bound With - Minimal,exec_tuxutg,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,,
Milan_1671,content_description,Base Content Description,exec_tuxutg,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,,
Milan_1671,dedicatee_name,Dedication,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,"CONTE VITALIANO BORROMEO
Generale dell’Artiglieria, e del Consiglio Segreto di S. M. Cattolica, e Commessario Imperiale della Maestà dell’Imperatore in Italia",
Milan_1671,description_of_euclid,Euclid Description,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Milan_1671,destination_language,Destination Language,exec_tuxutg,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Milan_1671,edition_details,Edition Statement,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,,
Milan_1671,editor_description,Adapter Description,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,,
Milan_1671,editor_name,Adapter Attribution,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,,
Milan_1671,educational_authorities_references,Other Educational Authorities,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Milan_1671,elements_designation,Elements Designation,exec_tuxutg,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,I PRIMI SEI LIBRI D’EVCLIDE,
Milan_1671,enriched_with,Enriched With,exec_tuxutg,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Milan_1671,institutions,Institutions,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,,
Milan_1671,origin_language,Explicit Language References,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Milan_1671,printing_privilege,Publishing Privileges,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Milan_1671,references_to_euclid,Euclid References,exec_tuxutg,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EVCLIDE,
Naples_1679,date_in_imprint,Date in Imprint,exec_tmxi08,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,1679,
Naples_1679,location_in_imprint,Place in Imprint,exec_tmxi08,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,NEAPOLI,
Naples_1679,publisher_in_imprint,Publisher in Imprint,exec_tmxi08,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Typis Novelli de Bonis Typograph. Archiep,
Naples_1679,action_verbs,Verbs,exec_tmxi08,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,,
