edition_id,language,year,city,subject,final_value,final_source,final_reason,concerns,review_file,review_notes,review_error_type,Orig_Value,llm_Value_6,llm_Value_7,llm_Value_8
bib-21,LATIN,1569,Basel,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-21,LATIN,1569,Basel,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,unrelated,primary,unrelated,unrelated
bib-21,LATIN,1569,Basel,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,unknown,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Architecture,secondary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,prompt-disagreement; differs-from-original-csv,,,,unrelated,secondary,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Cartography,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,primary,primary,primary,primary
bib-210,DUTCH,1600,Leiden,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,secondary,primary,unrelated
bib-210,DUTCH,1600,Leiden,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Instrument Use,primary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,primary,primary,primary,primary
bib-210,DUTCH,1600,Leiden,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category; differs-from-original-csv,,,,primary,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Practical Geometry,primary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,primary,primary,primary,primary
bib-210,DUTCH,1600,Leiden,Surveying,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,primary,primary,primary,primary
bib-210,DUTCH,1600,Leiden,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-210,DUTCH,1600,Leiden,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Arithmetic,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,unrelated,secondary,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Instrument Use,secondary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,differs-from-original-csv,,,,unrelated,secondary,secondary,secondary
bib-211,DUTCH,1547,Antwerp,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Practical Geometry,primary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,primary,primary,primary,primary
bib-211,DUTCH,1547,Antwerp,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement,,,,unrelated,secondary,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-211,DUTCH,1547,Antwerp,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Arithmetic,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,primary,primary,primary,primary
bib-212,DUTCH,1603,Amsterdam,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Commercial Mathematics,primary,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category; differs-from-original-csv,,,,unrelated,primary,primary,primary
bib-212,DUTCH,1603,Amsterdam,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Practical Geometry,unrelated,human_review,human reviewed override from diagnostic CSV,human-reviewed; differs-from-original-csv,v8_diagnostic_review.csv,,,primary,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-212,DUTCH,1603,Amsterdam,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Arithmetic,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,primary,primary,primary,primary
bib-222,ENGLISH,1546,London,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Commercial Mathematics,primary,human_review,human reviewed override from diagnostic CSV,human-reviewed; prompt-disagreement; review-sensitive-category,v8_diagnostic_review.csv,"textbooks teaching to ""reken"" oe to count are usually related to this category (but not always)",,primary,unknown,unrelated,unrelated
bib-222,ENGLISH,1546,London,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Practical Geometry,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-222,ENGLISH,1546,London,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,unrelated,secondary,unrelated,unrelated
bib-222,ENGLISH,1546,London,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Arithmetic,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,primary,primary,primary,primary
bib-223,GERMAN,1572,Frankfurt,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Commercial Mathematics,primary,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category; differs-from-original-csv,,,,unrelated,primary,primary,primary
bib-223,GERMAN,1572,Frankfurt,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Instrument Construction,secondary,human_review,human reviewed override from diagnostic CSV,human-reviewed; prompt-disagreement; differs-from-original-csv,v6_diagnostic_review.csv,"maybe unrelated... dont overassume, it seems like a book discussing how to use instruments, not how to build them",,unrelated,secondary,secondary,primary
bib-223,GERMAN,1572,Frankfurt,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Music Theory,secondary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,differs-from-original-csv,,,,unrelated,secondary,secondary,secondary
bib-223,GERMAN,1572,Frankfurt,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Practical Geometry,secondary,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,differs-from-original-csv,,,,unrelated,secondary,secondary,secondary
bib-223,GERMAN,1572,Frankfurt,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,unrelated,secondary,unrelated,unrelated
bib-223,GERMAN,1572,Frankfurt,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,unrelated,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Arithmetic,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,primary,primary,primary
bib-225,GERMAN,1518,Augsburg,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Practical Geometry,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Theoretical Mathematics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,,secondary,unrelated,unrelated
bib-225,GERMAN,1518,Augsburg,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Arithmetic,primary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,primary,primary,primary
bib-23,ITALIAN,1556,Venice,Astronomy,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Cartography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Commercial Mathematics,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Cosmography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Geography,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Gnomonics & Horology,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Instrument Construction,unrelated,llm_Value_7,category policy: V7 was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Instrument Use,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Mechanics,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Military Engineering,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,review-sensitive-category,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Music Theory,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Navigation,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Perspective,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Practical Geometry,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Surveying,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-23,ITALIAN,1556,Venice,Theoretical Mathematics,secondary,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,prompt-disagreement; review-sensitive-category,,,,,secondary,unrelated,secondary
bib-23,ITALIAN,1556,Venice,Trigonometry,unrelated,llm_Value_8,category policy: V8 is the latest completed full run and was strongest or tied best on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
bib-239,GERMAN,1521,Nuremberg,Architecture,unrelated,llm_Value_6,category policy: V6 was strongest on reviewed examples for this category,,,,,,unrelated,unrelated,unrelated
